id,X,T,D,U,P,L,H,A,Y
2708,0,2,1,1,2,2,1,2,1
2709,3,2,2,2,2,1,2,1,2
2710,2,1,2,1,1,1,1,0,1
2711,3,1,2,1,1,0,1,0,1
2712,0,0,0,0,0,0,1,0,0
2713,1,0,0,0,0,0,0,1,0
2714,2,1,1,1,2,2,1,1,1
2715,0,1,1,1,1,1,1,1,0
2716,0,1,0,0,1,1,1,1,1
2717,3,1,2,2,1,1,1,0,1
2718,0,1,0,1,1,1,0,1,1
2719,0,1,0,0,1,1,1,1,1
2720,3,2,2,2,2,2,2,2,2
2721,0,1,1,1,1,1,1,0,0
2722,3,1,1,2,1,0,1,0,2
2723,2,0,1,1,0,0,0,0,1
2724,2,0,1,0,0,0,0,0,1
2725,1,0,0,0,0,0,0,1,0
2726,0,1,1,1,1,1,1,1,0
2727,0,1,0,0,1,0,1,1,1
2728,1,1,0,1,0,0,1,1,1
2729,0,0,0,0,0,1,0,0,0
2730,1,1,1,1,1,1,1,1,1
2731,3,0,1,1,0,0,0,0,1
2732,0,1,1,1,1,1,1,0,0
2733,0,2,1,1,2,1,2,1,1
2734,0,1,0,0,2,1,0,1,1
2735,0,1,0,1,1,1,1,2,0
2736,0,0,0,0,0,1,0,0,0
2737,1,1,0,1,1,1,0,1,1
2738,3,2,2,2,2,2,1,1,2
2739,3,1,1,1,1,1,0,2,1
2740,0,2,1,1,2,1,1,1,1
2741,0,2,1,0,2,1,2,1,0
2742,1,2,1,1,2,2,1,2,1
2743,0,1,0,0,1,1,1,0,0
2744,0,1,0,1,1,1,1,0,1
2745,0,0,0,0,0,1,0,0,0
2746,2,2,2,2,1,2,1,2,2
2747,0,0,1,0,0,0,0,0,0
2748,2,2,2,2,2,1,2,1,2
2749,2,2,1,1,2,1,2,2,2
2750,3,1,2,1,1,0,1,1,1
2751,1,2,2,0,2,2,1,1,2
2752,0,1,0,0,1,1,1,1,1
2753,3,2,2,2,1,1,1,2,2
2754,0,1,1,0,1,1,0,1,0
2755,2,0,0,0,1,0,0,0,0
2756,2,1,1,1,1,1,1,1,1
2757,3,0,1,2,0,0,0,0,1
2758,2,1,1,1,0,0,1,1,1
2759,1,2,1,1,2,2,2,1,1
2760,3,2,2,1,2,2,2,2,2
2761,0,1,1,1,1,1,1,1,1
2762,0,1,1,1,1,1,1,2,1
2763,2,1,1,0,1,1,1,1,0
2764,1,1,1,1,1,0,1,1,1
2765,1,1,0,1,0,1,1,1,1
2766,1,2,1,2,2,1,2,2,1
2767,0,1,1,0,1,0,1,1,0
2768,2,2,2,2,2,2,2,1,2
2769,1,1,2,2,0,1,1,0,1
2770,1,2,1,2,1,1,2,2,2
2771,2,1,1,0,1,1,1,1,1
2772,2,1,1,1,1,1,2,1,0
2773,3,1,1,2,1,1,1,1,2
2774,0,1,0,0,1,1,1,1,0
2775,1,2,1,1,1,2,2,2,1
2776,0,1,0,0,0,1,2,1,0
2777,0,1,1,0,1,2,1,2,0
2778,1,2,1,1,2,2,2,1,1
2779,1,1,0,0,1,1,1,0,1
2780,0,1,0,0,1,2,1,1,0
2781,0,0,0,1,0,0,0,0,0
2782,1,2,2,1,2,2,2,2,1
2783,3,1,1,1,1,1,1,0,1
2784,2,1,1,1,1,1,1,1,1
2785,3,1,1,0,0,1,0,0,1
2786,0,2,1,1,2,2,2,2,1
2787,1,0,1,0,0,0,0,0,1
2788,1,1,1,1,0,0,1,1,1
2789,3,1,2,2,1,0,1,1,2
2790,2,2,2,1,2,2,1,2,2
2791,2,1,1,2,1,1,1,2,1
2792,2,0,0,0,0,0,0,0,0
2793,2,2,2,2,2,1,1,2,2
2794,0,1,1,0,2,1,1,1,0
2795,2,0,1,1,0,0,0,0,1
2796,3,1,1,1,1,1,1,1,1
2797,3,2,2,1,2,1,1,2,2
2798,2,1,0,1,1,0,2,1,1
2799,0,1,0,0,1,1,1,0,0
2800,1,1,1,2,2,2,2,1,1
2801,3,1,1,1,1,0,1,0,1
2802,1,1,1,0,1,1,1,2,1
2803,0,1,1,1,1,1,1,1,1
2804,2,0,0,0,0,0,0,1,1
2805,0,1,1,0,0,1,1,1,1
2806,3,1,1,2,1,1,1,1,2
2807,3,1,1,1,1,1,0,1,0
2808,0,1,1,0,1,1,1,1,0
2809,2,1,1,1,1,2,0,1,1
2810,3,1,1,1,1,0,1,0,1
2811,1,1,1,1,2,2,0,1,1
2812,1,1,1,1,1,1,1,1,1
2813,3,1,1,1,0,1,1,1,1
2814,3,2,2,2,1,2,2,1,2
2815,0,0,0,0,0,0,0,1,0
2816,3,2,2,1,1,1,1,1,2
2817,3,2,2,2,2,2,1,1,2
2818,1,2,1,1,2,2,1,2,1
2819,2,1,2,1,1,0,2,1,1
2820,1,0,1,0,0,1,0,0,1
2821,3,2,2,2,2,2,2,1,2
2822,1,1,1,1,1,1,1,1,1
2823,3,0,1,0,0,0,0,0,1
2824,3,0,1,1,0,0,0,1,1
2825,2,1,1,1,1,1,1,1,1
2826,0,1,1,1,1,1,0,0,1
2827,1,1,0,1,1,0,2,1,1
2828,2,1,1,1,1,0,0,0,1
2829,2,2,2,1,2,2,1,2,2
2830,2,1,1,1,1,1,1,1,1
2831,3,0,2,1,0,0,0,0,1
2832,2,1,1,2,1,1,0,1,1
2833,3,0,1,1,0,0,0,0,1
2834,0,1,1,1,0,1,1,0,1
2835,0,1,1,0,2,2,0,1,0
2836,2,1,0,1,2,1,1,1,1
2837,2,2,1,2,2,2,2,1,2
2838,1,2,1,1,2,2,2,1,2
2839,0,1,0,0,1,1,0,0,0
2840,1,1,1,1,1,0,1,1,1
2841,0,2,1,0,2,2,2,1,1
2842,3,2,2,1,2,2,2,2,2
2843,2,2,1,2,1,2,2,1,2
2844,0,1,1,1,1,0,1,1,1
2845,2,2,2,2,1,2,1,2,2
2846,2,0,1,0,0,0,1,0,0
2847,0,1,0,1,1,1,1,1,1
2848,0,1,1,0,2,1,0,2,0
2849,2,0,1,1,0,0,0,0,1
2850,3,2,1,2,2,1,2,1,2
2851,0,1,0,0,1,1,1,1,0
2852,2,1,1,2,1,1,1,1,1
2853,0,1,1,1,1,1,1,1,1
2854,1,1,1,1,1,1,1,2,1
2855,2,1,1,1,1,1,1,1,1
2856,0,1,1,0,1,2,1,1,1
2857,1,1,1,0,0,0,1,1,1
2858,2,1,1,1,0,1,0,1,1
2859,0,0,0,0,0,0,0,0,0
2860,3,0,1,2,0,0,0,0,1
2861,2,0,0,1,0,0,0,0,0
2862,0,1,1,0,1,1,0,1,1
2863,1,1,0,0,1,2,0,0,1
2864,2,1,1,1,1,2,1,2,1
2865,0,1,1,0,1,1,0,1,1
2866,0,2,2,1,1,1,1,1,2
2867,0,1,0,1,1,2,1,0,1
2868,0,1,2,1,0,1,0,0,1
2869,3,1,1,2,1,1,1,0,2
2870,3,2,2,2,2,2,2,1,2
2871,2,1,1,1,1,1,1,1,1
2872,0,1,0,1,1,0,1,1,1
2873,3,1,1,2,1,0,1,1,2
2874,2,0,1,0,0,0,0,0,1
2875,2,1,1,1,2,1,1,1,1
2876,0,0,1,0,1,0,0,1,0
2877,1,2,1,1,2,2,2,2,2
2878,2,1,1,0,1,1,1,0,1
2879,0,2,1,0,2,1,2,1,1
2880,2,0,0,1,0,0,1,1,0
2881,2,1,1,1,1,0,1,0,1
2882,0,1,1,1,1,1,1,1,1
2883,0,1,1,0,1,1,1,1,1
2884,3,0,1,1,0,0,0,0,1
2885,0,0,0,0,0,0,0,0,0
2886,0,2,1,2,1,2,2,1,1
2887,3,0,1,0,0,0,0,0,1
2888,1,0,0,0,0,0,0,0,0
2889,1,1,1,0,1,0,1,1,1
2890,0,0,1,0,0,0,0,0,0
2891,1,1,1,1,1,1,0,1,1
2892,3,2,2,2,2,2,2,2,2
2893,0,1,0,0,1,0,1,0,0
2894,1,0,0,0,0,0,0,0,0
2895,1,0,0,0,0,0,0,1,1
2896,1,1,1,1,0,1,1,1,1
2897,0,2,1,1,2,2,2,2,1
2898,0,1,1,0,1,1,2,1,1
2899,3,1,1,1,1,1,1,1,1
2900,3,2,1,2,2,2,1,1,2
2901,1,0,0,1,0,1,0,1,0
2902,0,1,0,0,1,1,2,2,0
2903,1,2,0,1,2,2,1,2,1
2904,1,1,0,2,1,1,0,1,1
2905,3,1,2,1,1,1,0,1,1
2906,2,0,0,0,0,0,1,0,1
2907,0,1,1,0,1,2,2,1,0
2908,1,0,0,1,0,0,0,0,0
2909,0,1,0,0,1,0,2,1,0
2910,2,1,1,1,1,1,0,0,1
2911,1,0,0,0,0,0,1,0,0
2912,1,0,1,0,0,0,1,1,0
2913,3,1,1,0,1,1,1,2,0
2914,3,0,2,1,0,0,1,1,1
2915,2,1,2,2,1,0,1,1,1
2916,0,2,1,1,1,1,2,0,2
2917,3,0,1,1,0,0,0,0,1
2918,0,1,0,1,1,1,1,1,1
2919,0,0,0,0,0,0,0,1,0
2920,0,2,1,1,2,2,2,2,1
2921,1,2,2,1,2,2,2,1,1
2922,2,0,1,1,0,0,0,0,1
2923,1,0,0,0,0,0,0,1,0
2924,2,1,1,2,1,1,1,1,1
2925,3,0,0,1,0,0,1,0,1
2926,3,1,2,1,1,1,0,1,1
2927,1,2,1,2,2,2,2,1,2
2928,3,1,2,2,1,1,1,1,2
2929,2,1,1,1,2,2,1,1,1
2930,1,0,0,0,0,1,0,0,0
2931,0,0,0,0,0,0,0,0,0
2932,3,0,1,1,0,0,0,1,0
2933,0,1,1,1,1,1,1,1,0
2934,1,1,1,1,1,1,0,1,1
2935,3,1,1,1,1,1,1,1,1
2936,1,2,1,1,2,2,2,2,1
2937,2,0,1,1,0,1,1,0,1
2938,0,0,1,0,0,1,0,0,0
2939,2,0,0,0,0,0,0,1,0
2940,3,1,0,2,1,1,1,1,1
2941,0,0,0,1,1,0,1,1,0
2942,1,2,2,1,1,2,2,2,1
2943,3,0,1,1,0,0,0,0,0
2944,2,2,2,2,1,1,2,1,2
2945,2,0,1,1,0,1,0,0,1
2946,2,0,1,1,0,0,0,0,1
2947,0,1,1,0,1,0,1,0,0
2948,3,2,2,1,2,1,1,1,2
2949,1,2,2,0,2,2,1,2,1
2950,1,1,1,0,1,1,1,0,1
2951,2,1,1,1,1,1,1,0,1
2952,2,2,2,2,2,2,1,2,2
2953,0,1,0,0,1,2,1,1,0
2954,3,0,1,1,0,0,0,0,1
2955,1,1,1,1,1,1,0,0,1
2956,0,0,0,0,0,0,1,1,0
2957,3,2,2,2,2,2,2,1,2
2958,3,0,0,1,0,0,0,1,1
2959,3,1,2,1,1,1,1,1,1
2960,2,1,1,1,1,1,1,0,1
2961,2,1,0,1,1,1,1,0,1
2962,0,2,1,1,2,2,2,2,1
2963,2,2,1,1,2,2,1,1,2
2964,3,2,1,2,2,2,2,1,2
2965,1,1,0,1,0,1,1,1,1
2966,1,1,2,0,1,1,1,1,2
2967,1,0,0,1,0,0,0,2,0
2968,1,0,1,0,0,0,0,1,0
2969,0,0,0,0,0,0,0,0,1
2970,3,0,2,1,0,1,0,0,1
2971,2,0,1,2,0,0,0,0,0
2972,3,1,1,1,1,1,1,1,1
2973,0,0,0,0,0,0,0,0,0
2974,0,1,1,1,1,1,1,0,1
2975,0,1,1,0,1,1,1,1,1
2976,0,1,1,0,1,1,0,1,1
2977,2,1,1,1,1,1,0,0,1
2978,2,1,0,1,1,2,1,0,1
2979,2,0,1,0,0,0,0,0,1
2980,2,1,1,1,0,0,2,2,1
2981,0,0,0,0,1,0,1,1,0
2982,1,1,1,0,0,1,1,1,1
2983,0,0,0,0,0,0,1,0,0
2984,2,0,0,1,0,0,0,0,1
2985,1,2,1,1,1,1,1,2,1
2986,3,2,2,2,2,1,2,1,2
2987,1,2,1,1,2,2,2,1,2
2988,3,1,1,2,1,1,0,1,1
2989,2,2,2,2,2,2,2,1,2
2990,2,1,1,1,1,1,1,2,1
2991,1,1,0,1,0,2,0,1,1
2992,3,1,1,2,0,1,2,0,2
2993,2,0,1,1,1,1,0,0,0
2994,3,2,2,2,2,2,2,2,2
2995,2,2,2,1,2,2,1,2,1
2996,3,2,2,1,1,2,2,1,2
2997,3,2,1,1,2,2,2,2,1
2998,0,2,0,1,2,2,2,2,1
2999,0,2,1,1,2,1,2,2,1
3000,2,1,1,1,1,0,1,1,2
3001,2,0,1,1,0,0,0,0,1
3002,2,1,2,2,1,0,1,1,2
3003,2,2,1,1,2,2,1,2,2
3004,3,2,2,2,1,2,1,2,2
3005,1,1,0,1,1,0,1,1,0
3006,2,1,1,1,1,1,1,0,1
3007,3,2,2,2,2,1,2,2,2
3008,2,2,2,1,2,2,2,2,2
3009,2,0,1,1,0,0,0,1,1
3010,2,2,1,2,2,2,2,1,1
3011,1,0,1,0,0,0,0,0,0
3012,0,0,0,0,0,0,0,0,0
3013,2,0,1,0,0,0,0,0,1
3014,0,0,0,0,0,0,0,0,0
3015,1,1,1,0,1,1,1,2,1
3016,0,1,0,0,1,1,0,1,0
3017,1,2,2,2,2,1,1,1,2
3018,0,1,0,1,1,1,1,1,1
3019,3,0,1,0,0,0,0,0,0
3020,1,1,2,1,1,1,1,0,1
3021,3,0,1,2,0,1,0,0,1
3022,0,2,1,1,2,1,2,2,1
3023,1,1,1,1,1,1,1,1,0
3024,2,1,0,1,1,1,0,1,1
3025,1,2,2,2,2,2,2,1,2
3026,2,1,0,1,1,1,1,1,2
3027,1,1,1,1,1,1,1,1,1
3028,1,1,2,1,0,2,2,1,2
3029,0,2,1,1,2,2,2,1,1
3030,0,0,0,0,0,0,0,0,0
3031,3,1,1,2,1,0,1,1,1
3032,2,1,1,2,1,1,1,1,1
3033,3,0,0,0,0,0,0,0,1
3034,0,2,1,1,1,2,2,1,1
3035,2,2,2,1,2,1,1,0,2
3036,0,0,0,0,0,0,1,0,0
3037,3,1,2,1,1,1,0,1,2
3038,3,2,2,1,2,2,1,2,2
3039,0,1,1,1,0,1,1,1,1
3040,3,1,1,1,1,1,0,1,1
3041,0,0,0,0,1,1,0,1,0
3042,0,2,1,1,2,1,2,1,1
3043,2,1,0,1,1,0,1,0,1
3044,2,1,1,2,1,1,1,1,1
3045,0,1,1,1,1,0,1,1,1
3046,0,2,1,0,2,2,2,2,2
3047,3,1,2,2,2,1,1,0,2
3048,2,0,1,0,0,1,0,0,1
3049,2,1,2,1,1,1,1,1,2
3050,2,2,2,2,1,1,2,2,2
3051,1,1,0,0,1,1,0,0,0
3052,2,0,1,0,0,0,1,0,0
3053,2,1,0,2,1,1,1,1,1
3054,3,1,2,1,2,1,1,1,2
3055,0,1,1,1,1,2,1,1,1
3056,2,0,0,0,0,1,0,0,0
3057,3,1,1,2,0,1,0,0,1
3058,0,1,0,0,1,1,1,0,0
3059,0,0,0,0,1,1,0,0,0
3060,3,0,0,1,0,0,0,1,1
3061,3,0,1,0,0,0,0,0,1
3062,1,1,1,0,2,1,1,2,1
3063,3,0,0,1,0,1,0,1,1
3064,2,0,0,0,1,0,0,0,1
3065,0,1,0,0,1,2,0,1,0
3066,1,1,0,1,0,0,1,1,1
3067,1,1,2,1,1,2,1,1,1
3068,3,1,1,1,1,1,0,0,1
3069,2,0,1,0,0,0,0,0,1
3070,0,2,1,2,2,1,2,1,1
3071,1,2,0,1,2,2,1,2,1
3072,1,1,1,1,1,2,1,0,1
3073,3,2,1,2,2,2,2,2,2
3074,1,2,2,0,2,1,2,1,2
3075,3,2,2,1,2,2,2,2,2
3076,2,1,2,1,0,0,1,1,1
3077,1,1,1,0,1,1,1,1,1
3078,3,2,2,2,2,1,1,1,2
3079,2,1,2,1,1,1,1,1,1
3080,1,2,2,1,2,2,2,1,2
3081,0,1,1,1,1,0,1,0,0
3082,1,2,1,0,2,2,1,1,1
3083,0,1,0,0,1,1,2,1,1
3084,2,2,1,1,1,1,2,1,2
3085,0,0,0,0,0,0,0,0,1
3086,0,1,0,1,1,2,1,1,1
3087,2,0,0,0,0,1,0,0,0
3088,2,1,1,1,1,1,1,1,1
3089,3,1,1,2,1,1,2,1,1
3090,1,2,1,1,1,2,1,2,1
3091,1,0,0,0,1,1,0,0,0
3092,2,2,2,1,2,2,1,2,2
3093,3,2,2,1,2,2,2,1,2
3094,2,1,1,2,1,2,1,1,2
3095,3,0,1,2,0,0,0,1,1
3096,2,2,1,2,2,2,2,1,2
3097,0,1,1,0,0,1,0,1,1
3098,1,1,0,0,2,1,2,1,1
3099,0,1,1,0,1,1,1,1,0
3100,0,1,0,0,1,1,1,1,1
3101,1,0,0,0,0,0,1,1,0
3102,0,1,1,0,1,0,1,2,1
3103,3,0,2,1,1,0,0,1,1
3104,2,0,0,0,0,0,0,1,1
3105,1,2,2,2,1,1,2,2,1
3106,0,1,0,0,1,1,1,0,1
3107,0,2,1,0,2,2,2,2,1
3108,0,2,1,1,2,2,1,1,2
3109,3,0,1,1,0,0,0,1,1
3110,1,1,1,0,1,1,2,1,1
3111,2,2,2,1,2,2,2,1,2
3112,1,0,1,0,1,0,0,0,0
3113,3,1,1,1,1,1,1,0,1
3114,2,2,2,2,2,2,2,1,1
3115,2,1,1,2,1,1,1,1,1
3116,1,1,1,1,1,1,2,0,1
3117,2,1,1,1,1,1,1,1,1
3118,1,2,1,1,2,2,2,1,2
3119,3,1,2,2,2,1,1,1,1
3120,2,1,1,1,1,1,0,1,1
3121,2,2,1,1,2,1,2,1,2
3122,2,2,1,2,1,1,2,1,2
3123,2,1,1,1,1,1,1,2,1
3124,0,0,0,0,0,0,0,0,0
3125,3,1,1,1,1,1,1,1,1
3126,2,1,1,2,1,0,1,1,1
3127,0,1,0,0,0,0,2,1,1
3128,3,1,2,1,2,1,1,1,1
3129,1,2,1,1,1,2,2,1,2
3130,3,1,1,1,1,1,1,2,2
3131,1,1,1,0,1,1,1,1,1
3132,3,2,2,2,2,2,1,2,2
3133,2,1,1,2,1,1,0,2,1
3134,1,2,2,2,2,1,1,2,2
3135,1,1,0,0,1,1,1,1,1
3136,3,0,1,1,0,0,0,1,1
3137,2,2,1,1,2,2,1,2,1
3138,0,1,1,1,1,1,1,1,1
3139,2,0,0,0,0,0,0,0,0
3140,1,2,1,1,2,2,2,2,1
3141,2,1,1,1,1,1,1,1,1
3142,0,0,0,0,0,0,0,1,0
3143,3,1,1,2,1,1,1,1,1
3144,2,2,1,2,1,2,2,2,1
3145,3,1,1,2,1,2,1,1,2
3146,2,2,2,2,2,1,2,1,1
3147,1,1,0,0,1,1,1,1,1
3148,2,2,2,1,2,1,2,2,2
3149,1,2,1,1,2,2,2,2,1
3150,0,1,0,1,1,1,1,0,1
3151,3,1,1,2,1,2,0,1,2
3152,3,2,1,2,2,2,1,1,2
3153,3,1,1,2,1,1,1,1,1
3154,1,1,1,1,2,1,1,0,1
3155,0,1,1,0,0,0,1,1,1
3156,2,2,1,2,1,2,1,1,2
3157,0,2,2,1,2,2,1,1,1
3158,3,0,1,1,0,0,0,0,1
3159,2,2,2,1,2,1,2,1,1
3160,3,1,1,1,0,2,1,1,1
3161,3,1,2,2,1,1,2,0,2
3162,2,0,1,2,0,1,1,1,1
3163,1,1,1,0,1,1,1,1,0
3164,2,1,1,1,1,1,1,1,1
3165,3,1,2,1,1,0,1,1,1
3166,0,1,1,0,1,2,1,0,1
3167,1,2,1,0,2,2,2,2,1
3168,1,0,0,1,0,0,0,0,0
3169,2,1,1,1,1,1,1,1,1
3170,3,1,2,1,1,1,1,1,2
3171,1,2,1,1,2,2,1,2,1
3172,2,2,1,2,1,2,2,2,2
3173,1,1,1,1,1,0,1,1,1
3174,2,0,1,0,0,1,0,0,1
3175,3,0,1,1,0,0,1,0,1
3176,2,0,0,0,0,0,1,0,0
3177,1,1,1,0,1,1,0,0,1
3178,1,0,1,0,0,0,0,0,0
3179,3,0,1,0,0,0,0,0,1
3180,3,2,1,2,1,1,2,1,1
3181,3,2,2,2,2,1,2,0,2
3182,1,0,1,0,0,0,0,0,0
3183,1,1,0,1,2,1,2,1,0
3184,0,2,1,1,1,1,1,2,1
3185,1,2,1,1,2,2,2,2,1
3186,2,1,1,0,1,0,2,0,1
3187,0,1,1,1,1,1,0,1,1
3188,0,1,1,1,1,0,0,1,0
3189,3,2,2,2,2,1,2,1,2
3190,3,0,2,1,1,0,0,0,1
3191,3,0,2,0,0,1,1,0,1
3192,2,0,1,1,0,1,1,0,0
3193,0,1,0,0,1,1,1,1,1
3194,0,2,0,0,2,2,1,1,0
3195,2,0,1,1,0,0,1,0,1
3196,0,1,0,0,1,1,1,1,0
3197,0,2,2,1,1,2,2,2,1
3198,2,1,2,0,1,1,1,1,0
3199,1,2,2,1,1,2,2,1,2
3200,0,1,1,0,1,2,1,1,1
3201,3,2,1,2,2,2,2,2,2
3202,0,0,0,0,0,0,0,1,0
3203,0,1,1,0,1,1,0,1,1
3204,1,0,0,1,0,1,1,0,1
3205,2,1,1,1,1,1,1,1,1
3206,1,1,0,1,1,2,1,0,1
3207,0,1,0,0,2,1,1,1,0
3208,3,2,1,2,2,1,2,2,1
3209,3,2,1,1,2,1,1,1,2
3210,0,0,0,0,0,1,0,0,0
3211,3,1,2,2,2,1,1,1,1
3212,3,0,1,1,0,0,0,0,1
3213,0,1,1,1,1,0,1,1,1
3214,1,0,0,1,0,0,0,0,0
3215,2,0,0,0,0,0,1,1,0
3216,3,1,1,2,1,1,0,2,1
3217,1,1,1,1,0,0,1,0,1
3218,0,2,2,2,2,1,1,2,2
3219,2,1,1,1,1,0,1,1,2
3220,0,2,1,0,2,1,2,2,1
3221,0,2,2,1,1,2,2,1,1
3222,1,2,1,1,2,2,2,1,1
3223,3,1,1,1,1,1,1,2,1
3224,0,1,0,0,0,1,1,0,0
3225,2,0,1,2,1,0,0,1,1
3226,1,1,0,1,1,1,1,1,0
3227,2,1,1,1,1,1,1,0,1
3228,3,2,2,1,2,1,1,0,1
3229,2,1,1,1,1,1,1,1,1
3230,3,1,1,1,1,1,2,1,1
3231,1,2,1,1,2,1,2,1,1
3232,0,2,1,0,2,2,2,1,1
3233,3,1,2,2,1,1,1,0,1
3234,1,0,1,0,0,0,0,1,1
3235,2,1,2,1,0,1,1,1,1
3236,1,2,2,1,2,2,1,1,1
3237,0,1,0,0,1,1,1,0,0
3238,0,1,1,1,1,1,1,1,1
3239,2,0,0,1,1,0,0,0,0
3240,1,2,1,1,1,2,2,2,1
3241,2,0,0,1,1,1,1,0,0
3242,0,0,0,1,0,0,0,1,0
3243,0,0,0,0,1,0,0,1,0
3244,0,1,1,0,1,0,1,0,1
3245,3,1,2,2,1,1,1,1,2
3246,0,2,1,1,1,2,2,2,1
3247,3,1,2,2,0,1,1,1,2
3248,1,1,0,1,2,1,1,1,1
3249,2,0,1,1,1,0,1,1,1
3250,3,2,2,2,2,2,1,1,2
3251,1,1,1,0,0,1,0,0,1
3252,0,1,0,0,1,0,1,1,1
3253,2,1,1,0,1,2,2,1,1
3254,3,2,2,1,2,1,2,1,2
3255,3,2,1,1,2,2,2,2,2
3256,1,0,1,0,0,0,0,0,0
3257,2,1,2,1,1,0,1,1,2
3258,2,1,1,1,0,1,1,0,1
3259,0,0,0,0,0,0,1,0,0
3260,3,1,2,1,1,0,1,0,1
3261,0,0,0,0,0,0,1,0,0
3262,2,1,1,1,1,0,1,0,1
3263,2,1,1,1,1,1,1,1,1
3264,2,0,1,0,0,1,0,0,0
3265,1,0,0,1,0,0,0,0,0
3266,2,1,1,1,1,1,1,0,1
3267,3,1,2,2,1,1,1,1,1
3268,3,1,0,1,1,1,2,0,1
3269,0,1,0,1,1,0,1,0,0
3270,3,1,1,2,1,2,1,1,1
3271,2,1,1,1,1,1,1,1,1
3272,1,1,0,1,1,1,2,1,1
3273,3,1,1,1,0,1,1,0,1
3274,1,2,2,1,2,1,2,2,1
3275,1,0,1,0,0,0,0,0,0
3276,0,2,1,1,1,2,1,2,1
3277,1,1,0,0,1,1,1,1,0
3278,2,0,0,1,0,0,0,0,0
3279,1,1,1,0,1,1,1,0,1
3280,0,0,0,0,0,0,0,1,0
3281,3,1,2,1,1,2,1,1,1
3282,0,1,0,0,1,0,1,1,1
3283,0,2,2,0,2,1,2,1,1
3284,3,1,1,2,1,1,2,1,2
3285,3,2,2,2,2,1,2,1,2
3286,2,2,1,0,2,1,2,2,1
3287,2,1,2,1,1,0,1,1,2
3288,2,2,1,1,2,1,2,1,1
3289,1,0,0,0,1,0,0,0,0
3290,3,2,2,2,1,2,2,2,2
3291,0,1,0,0,2,2,1,1,1
3292,2,2,2,2,2,2,1,2,2
3293,2,1,1,1,1,1,1,1,2
3294,1,1,1,0,1,1,1,1,1
3295,2,1,1,1,1,1,1,0,1
3296,2,1,1,0,1,1,0,1,1
3297,3,1,1,2,1,1,1,1,1
3298,2,0,0,1,0,0,0,1,1
3299,3,0,0,0,0,0,0,0,0
3300,0,1,0,0,1,1,1,2,1
3301,2,1,0,1,1,2,1,0,1
3302,1,2,1,1,2,2,2,1,1
3303,1,2,1,1,2,2,2,2,2
3304,2,2,2,1,1,1,1,1,1
3305,1,1,1,1,2,1,1,1,1
3306,0,1,1,0,1,1,1,1,1
3307,2,0,0,0,0,0,0,1,0
3308,3,2,2,2,2,2,2,2,2
3309,0,1,0,0,1,2,2,1,1
3310,0,2,2,0,2,1,1,1,1
3311,1,1,1,0,1,1,1,1,1
3312,3,0,0,2,0,0,0,0,1
3313,0,0,0,0,0,0,0,0,0
3314,3,0,1,1,0,0,0,1,1
3315,1,1,1,0,1,1,1,0,0
3316,2,1,1,1,0,1,1,1,1
3317,1,0,0,0,0,0,0,1,1
3318,0,2,0,0,2,1,2,2,1
3319,2,0,0,0,0,0,0,0,0
3320,3,1,2,0,1,1,1,1,1
3321,0,1,0,0,0,1,0,2,1
3322,1,2,1,2,2,1,1,1,2
3323,2,1,1,1,0,1,1,1,1
3324,2,0,0,1,0,0,0,0,0
3325,3,1,2,1,0,2,0,0,2
3326,1,1,0,1,1,1,0,1,1
3327,3,2,2,1,2,2,2,2,2
3328,0,2,1,1,1,2,1,2,2
3329,1,1,0,1,1,1,1,1,0
3330,3,2,2,1,2,2,2,2,2
3331,3,2,2,2,2,2,1,2,2
3332,0,1,0,0,1,2,1,1,0
3333,1,1,1,1,0,1,1,2,1
3334,0,1,0,0,1,0,1,1,0
3335,1,1,2,0,2,1,1,2,1
3336,3,2,2,2,1,2,1,1,2
3337,0,1,1,1,2,1,1,0,1
3338,3,1,2,1,1,1,1,1,2
3339,3,1,1,2,2,1,1,0,2
3340,1,2,2,1,2,2,2,1,2
3341,0,1,0,1,1,1,1,1,1
3342,1,2,2,1,2,2,2,2,2
3343,1,1,0,1,1,1,1,1,1
3344,2,1,1,1,1,1,1,1,1
3345,3,2,2,2,2,2,1,1,2
3346,2,2,2,1,2,2,2,2,2
3347,1,1,0,0,1,1,1,1,0
3348,2,2,2,1,2,2,2,1,2
3349,0,1,0,0,1,1,2,1,0
3350,1,2,2,1,2,2,2,1,1
3351,1,0,0,1,0,0,0,1,0
3352,3,1,2,1,1,1,1,1,1
3353,0,2,2,1,2,2,2,1,2
3354,0,1,0,1,1,1,1,1,1
3355,2,0,0,0,0,1,0,1,0
3356,2,2,1,2,2,2,1,1,1
3357,0,1,0,0,2,1,0,1,0
3358,0,0,0,0,0,0,0,2,0
3359,1,0,0,0,1,1,0,0,0
3360,1,1,1,1,1,2,1,1,1
3361,0,1,0,0,1,1,1,1,1
3362,1,1,0,2,2,1,1,1,0
3363,1,1,0,0,1,1,1,0,1
3364,3,1,1,2,1,0,1,1,1
3365,2,2,2,2,2,1,2,2,2
3366,2,1,0,2,1,1,1,1,1
3367,2,1,1,2,1,1,1,1,1
3368,1,2,1,2,2,2,1,1,1
3369,2,0,0,1,0,0,0,0,1
3370,2,0,0,0,0,0,0,0,0
3371,3,1,1,1,2,1,1,1,1
3372,1,1,1,1,2,1,1,1,1
