id,X,T,D,U,P,L,H,A,Y
2708,3,2,2,2,2,2,1,2,2
2709,3,2,2,2,2,1,2,1,2
2710,3,1,2,1,1,1,1,0,1
2711,3,1,2,1,1,0,1,0,1
2712,3,0,1,2,0,0,1,0,1
2713,3,0,1,1,0,0,0,1,1
2714,3,1,2,2,2,2,1,1,2
2715,3,1,1,2,1,1,1,1,1
2716,3,1,1,1,1,1,1,1,1
2717,3,1,2,2,1,1,1,0,1
2718,3,1,1,2,1,1,0,1,2
2719,3,1,1,1,1,1,1,1,1
2720,3,2,2,2,2,2,2,2,2
2721,3,1,2,2,1,1,1,0,1
2722,3,1,1,2,1,0,1,0,2
2723,3,0,1,1,0,0,0,0,1
2724,3,0,1,1,0,0,0,0,1
2725,3,0,1,1,0,0,0,1,0
2726,3,1,2,2,1,1,1,1,1
2727,3,1,1,2,1,0,1,1,2
2728,3,1,1,2,0,0,1,1,2
2729,3,0,1,1,0,1,0,0,1
2730,3,1,1,2,1,1,1,1,1
2731,3,0,1,1,0,0,0,0,1
2732,3,1,2,2,1,1,1,0,1
2733,3,2,1,2,2,1,2,1,1
2734,3,1,1,1,2,1,0,1,2
2735,3,1,1,2,1,1,1,2,1
2736,3,0,0,1,0,1,0,0,0
2737,3,1,1,1,1,1,0,1,1
2738,3,2,2,2,2,2,1,1,2
2739,3,1,1,1,1,1,0,2,1
2740,3,2,2,2,2,1,1,1,2
2741,3,2,2,1,2,1,2,1,1
2742,3,2,2,2,2,2,1,2,2
2743,3,1,1,1,1,1,1,0,1
2744,3,1,1,2,1,1,1,0,2
2745,3,0,0,0,0,1,0,0,0
2746,3,2,2,2,1,2,1,2,2
2747,3,0,2,1,0,0,0,0,1
2748,3,2,2,2,2,1,2,1,2
2749,3,2,2,1,2,1,2,2,2
2750,3,1,2,1,1,0,1,1,1
2751,3,2,2,1,2,2,1,1,2
2752,3,1,1,2,1,1,1,1,2
2753,3,2,2,2,1,1,1,2,2
2754,3,1,2,1,1,1,0,1,1
2755,3,0,1,0,1,0,0,0,1
2756,3,1,1,1,1,1,1,1,1
2757,3,0,1,2,0,0,0,0,1
2758,3,1,1,2,0,0,1,1,1
2759,3,2,2,2,2,2,2,1,2
2760,3,2,2,1,2,2,2,2,2
2761,3,1,2,2,1,1,1,1,2
2762,3,1,2,2,1,1,1,2,2
2763,3,1,1,1,1,1,1,1,1
2764,3,1,2,2,1,0,1,1,2
2765,3,1,0,2,0,1,1,1,1
2766,3,2,2,2,2,1,2,2,2
2767,3,1,2,1,1,0,1,1,1
2768,3,2,2,2,2,2,2,1,2
2769,3,1,2,2,0,1,1,0,2
2770,3,2,1,2,1,1,2,2,2
2771,3,1,1,1,1,1,1,1,1
2772,3,1,1,1,1,1,2,1,1
2773,3,1,1,2,1,1,1,1,2
2774,3,1,1,1,1,1,1,1,1
2775,3,2,2,1,1,2,2,2,2
2776,3,1,1,1,0,1,2,1,1
2777,3,1,2,1,1,2,1,2,1
2778,3,2,2,2,2,2,2,1,2
2779,3,1,1,1,1,1,1,0,1
2780,3,1,1,0,1,2,1,1,1
2781,3,0,0,2,0,0,0,0,1
2782,3,2,2,2,2,2,2,2,2
2783,3,1,1,1,1,1,1,0,1
2784,3,1,1,1,1,1,1,1,1
2785,3,1,1,0,0,1,0,0,1
2786,3,2,2,2,2,2,2,2,2
2787,3,0,1,1,0,0,0,0,1
2788,3,1,2,2,0,0,1,1,2
2789,3,1,2,2,1,0,1,1,2
2790,3,2,2,2,2,2,1,2,2
2791,3,1,2,2,1,1,1,2,2
2792,3,0,0,1,0,0,0,0,0
2793,3,2,2,2,2,1,1,2,2
2794,3,1,1,0,2,1,1,1,1
2795,3,0,1,2,0,0,0,0,1
2796,3,1,1,1,1,1,1,1,1
2797,3,2,2,1,2,1,1,2,2
2798,3,1,0,1,1,0,2,1,1
2799,3,1,1,1,1,1,1,0,1
2800,3,1,1,2,2,2,2,1,2
2801,3,1,1,1,1,0,1,0,1
2802,3,1,1,1,1,1,1,2,1
2803,3,1,2,2,1,1,1,1,2
2804,3,0,0,1,0,0,0,1,1
2805,3,1,2,1,0,1,1,1,2
2806,3,1,1,2,1,1,1,1,2
2807,3,1,1,1,1,1,0,1,0
2808,3,1,2,1,1,1,1,1,1
2809,3,1,1,2,1,2,0,1,1
2810,3,1,1,1,1,0,1,0,1
2811,3,1,2,2,2,2,0,1,2
2812,3,1,2,2,1,1,1,1,2
2813,3,1,1,1,0,1,1,1,1
2814,3,2,2,2,1,2,2,1,2
2815,3,0,1,1,0,0,0,1,1
2816,3,2,2,1,1,1,1,1,2
2817,3,2,2,2,2,2,1,1,2
2818,3,2,2,2,2,2,1,2,2
2819,3,1,2,2,1,0,2,1,1
2820,3,0,1,0,0,1,0,0,1
2821,3,2,2,2,2,2,2,1,2
2822,3,1,1,1,1,1,1,1,1
2823,3,0,1,0,0,0,0,0,1
2824,3,0,1,1,0,0,0,1,1
2825,3,1,1,1,1,1,1,1,1
2826,3,1,2,2,1,1,0,0,2
2827,3,1,1,1,1,0,2,1,1
2828,3,1,1,1,1,0,0,0,1
2829,3,2,2,1,2,2,1,2,2
2830,3,1,1,1,1,1,1,1,1
2831,3,0,2,1,0,0,0,0,1
2832,3,1,2,2,1,1,0,1,1
2833,3,0,1,1,0,0,0,0,1
2834,3,1,2,2,0,1,1,0,2
2835,3,1,2,1,2,2,0,1,1
2836,3,1,0,1,2,1,1,1,1
2837,3,2,2,2,2,2,2,1,2
2838,3,2,2,2,2,2,2,1,2
2839,3,1,1,1,1,1,0,0,1
2840,3,1,2,2,1,0,1,1,2
2841,3,2,2,1,2,2,2,1,2
2842,3,2,2,1,2,2,2,2,2
2843,3,2,1,2,1,2,2,1,2
2844,3,1,2,2,1,0,1,1,2
2845,3,2,2,2,1,2,1,2,2
2846,3,0,1,0,0,0,1,0,0
2847,3,1,1,2,1,1,1,1,2
2848,3,1,2,1,2,1,0,2,1
2849,3,0,1,1,0,0,0,0,1
2850,3,2,1,2,2,1,2,1,2
2851,3,1,1,1,1,1,1,1,1
2852,3,1,2,2,1,1,1,1,2
2853,3,1,2,2,1,1,1,1,2
2854,3,1,2,2,1,1,1,2,1
2855,3,1,1,1,1,1,1,1,1
2856,3,1,2,1,1,2,1,1,2
2857,3,1,1,1,0,0,1,1,1
2858,3,1,2,2,0,1,0,1,2
2859,3,0,1,1,0,0,0,0,0
2860,3,0,1,2,0,0,0,0,1
2861,3,0,0,1,0,0,0,0,0
2862,3,1,2,1,1,1,0,1,2
2863,3,1,1,1,1,2,0,0,2
2864,3,1,2,2,1,2,1,2,2
2865,3,1,1,1,1,1,0,1,1
2866,3,2,2,2,1,1,1,1,2
2867,3,1,1,2,1,2,1,0,2
2868,3,1,2,2,0,1,0,0,2
2869,3,1,1,2,1,1,1,0,2
2870,3,2,2,2,2,2,2,1,2
2871,3,1,2,2,1,1,1,1,2
2872,3,1,1,2,1,0,1,1,1
2873,3,1,1,2,1,0,1,1,2
2874,3,0,1,1,0,0,0,0,1
2875,3,1,1,1,2,1,1,1,2
2876,3,0,1,0,1,0,0,1,1
2877,3,2,1,2,2,2,2,2,2
2878,3,1,2,0,1,1,1,0,1
2879,3,2,2,1,2,1,2,1,2
2880,3,0,0,1,0,0,1,1,1
2881,3,1,2,2,1,0,1,0,2
2882,3,1,2,2,1,1,1,1,2
2883,3,1,2,1,1,1,1,1,2
2884,3,0,1,1,0,0,0,0,1
2885,3,0,1,1,0,0,0,0,0
2886,3,2,2,2,1,2,2,1,2
2887,3,0,1,0,0,0,0,0,1
2888,3,0,0,0,0,0,0,0,0
2889,3,1,2,1,1,0,1,1,2
2890,3,0,1,0,0,0,0,0,1
2891,3,1,1,1,1,1,0,1,1
2892,3,2,2,2,2,2,2,2,2
2893,3,1,1,1,1,0,1,0,1
2894,3,0,1,1,0,0,0,0,1
2895,3,0,1,1,0,0,0,1,1
2896,3,1,2,1,0,1,1,1,2
2897,3,2,1,2,2,2,2,2,2
2898,3,1,2,1,1,1,2,1,2
2899,3,1,1,1,1,1,1,1,1
2900,3,2,1,2,2,2,1,1,2
2901,3,0,0,1,0,1,0,1,0
2902,3,1,0,1,1,1,2,2,1
2903,3,2,1,2,2,2,1,2,2
2904,3,1,1,2,1,1,0,1,2
2905,3,1,2,1,1,1,0,1,1
2906,3,0,0,0,0,0,1,0,1
2907,3,1,2,2,1,2,2,1,1
2908,3,0,1,2,0,0,0,0,1
2909,3,1,1,1,1,0,2,1,1
2910,3,1,2,2,1,1,0,0,2
2911,3,0,0,1,0,0,1,0,1
2912,3,0,1,1,0,0,1,1,0
2913,3,1,1,0,1,1,1,2,0
2914,3,0,2,1,0,0,1,1,1
2915,3,1,2,2,1,0,1,1,1
2916,3,2,2,2,1,1,2,0,2
2917,3,0,1,1,0,0,0,0,1
2918,3,1,1,2,1,1,1,1,2
2919,3,0,1,1,0,0,0,1,1
2920,3,2,2,2,2,2,2,2,2
2921,3,2,2,2,2,2,2,1,2
2922,3,0,1,1,0,0,0,0,1
2923,3,0,1,1,0,0,0,1,1
2924,3,1,2,2,1,1,1,1,2
2925,3,0,0,1,0,0,1,0,1
2926,3,1,2,1,1,1,0,1,1
2927,3,2,2,2,2,2,2,1,2
2928,3,1,2,2,1,1,1,1,2
2929,3,1,1,1,2,2,1,1,2
2930,3,0,1,0,0,1,0,0,0
2931,3,0,1,1,0,0,0,0,1
2932,3,0,1,1,0,0,0,1,0
2933,3,1,2,2,1,1,1,1,1
2934,3,1,1,2,1,1,0,1,1
2935,3,1,1,1,1,1,1,1,1
2936,3,2,2,1,2,2,2,2,2
2937,3,0,1,1,0,1,1,0,1
2938,3,0,2,2,0,1,0,0,1
2939,3,0,1,1,0,0,0,1,1
2940,3,1,0,2,1,1,1,1,1
2941,3,0,0,2,1,0,1,1,1
2942,3,2,2,2,1,2,2,2,2
2943,3,0,1,1,0,0,0,0,0
2944,3,2,2,2,1,1,2,1,2
2945,3,0,1,1,0,1,0,0,1
2946,3,0,2,1,0,0,0,0,1
2947,3,1,2,1,1,0,1,0,1
2948,3,2,2,1,2,1,1,1,2
2949,3,2,2,1,2,2,1,2,1
2950,3,1,2,1,1,1,1,0,2
2951,3,1,2,2,1,1,1,0,1
2952,3,2,2,2,2,2,1,2,2
2953,3,1,1,1,1,2,1,1,1
2954,3,0,1,1,0,0,0,0,1
2955,3,1,1,1,1,1,0,0,1
2956,3,0,1,0,0,0,1,1,1
2957,3,2,2,2,2,2,2,1,2
2958,3,0,0,1,0,0,0,1,1
2959,3,1,2,1,1,1,1,1,1
2960,3,1,2,1,1,1,1,0,1
2961,3,1,0,2,1,1,1,0,2
2962,3,2,2,2,2,2,2,2,2
2963,3,2,2,2,2,2,1,1,2
2964,3,2,1,2,2,2,2,1,2
2965,3,1,1,2,0,1,1,1,2
2966,3,1,2,1,1,1,1,1,2
2967,3,0,0,2,0,0,0,2,1
2968,3,0,1,1,0,0,0,1,1
2969,3,0,1,1,0,0,0,0,2
2970,3,0,2,1,0,1,0,0,1
2971,3,0,1,2,0,0,0,0,0
2972,3,1,1,1,1,1,1,1,1
2973,3,0,1,1,0,0,0,0,1
2974,3,1,2,2,1,1,1,0,2
2975,3,1,2,1,1,1,1,1,1
2976,3,1,2,1,1,1,0,1,2
2977,3,1,1,1,1,1,0,0,1
2978,3,1,1,1,1,2,1,0,1
2979,3,0,1,1,0,0,0,0,1
2980,3,1,1,2,0,0,2,2,2
2981,3,0,1,1,1,0,1,1,1
2982,3,1,1,1,0,1,1,1,1
2983,3,0,0,1,0,0,1,0,0
2984,3,0,1,2,0,0,0,0,1
2985,3,2,2,2,1,1,1,2,2
2986,3,2,2,2,2,1,2,1,2
2987,3,2,2,2,2,2,2,1,2
2988,3,1,1,2,1,1,0,1,1
2989,3,2,2,2,2,2,2,1,2
2990,3,1,1,2,1,1,1,2,1
2991,3,1,0,2,0,2,0,1,2
2992,3,1,1,2,0,1,2,0,2
2993,3,0,1,1,1,1,0,0,1
2994,3,2,2,2,2,2,2,2,2
2995,3,2,2,1,2,2,1,2,1
2996,3,2,2,1,1,2,2,1,2
2997,3,2,1,1,2,2,2,2,1
2998,3,2,1,2,2,2,2,2,2
2999,3,2,2,2,2,1,2,2,2
3000,3,1,1,2,1,0,1,1,2
3001,3,0,1,1,0,0,0,0,1
3002,3,1,2,2,1,0,1,1,2
3003,3,2,1,2,2,2,1,2,2
3004,3,2,2,2,1,2,1,2,2
3005,3,1,1,2,1,0,1,1,1
3006,3,1,2,1,1,1,1,0,1
3007,3,2,2,2,2,1,2,2,2
3008,3,2,2,2,2,2,2,2,2
3009,3,0,1,2,0,0,0,1,1
3010,3,2,2,2,2,2,2,1,2
3011,3,0,2,1,0,0,0,0,1
3012,3,0,1,1,0,0,0,0,1
3013,3,0,1,1,0,0,0,0,1
3014,3,0,1,0,0,0,0,0,0
3015,3,1,1,1,1,1,1,2,2
3016,3,1,0,1,1,1,0,1,0
3017,3,2,2,2,2,1,1,1,2
3018,3,1,1,2,1,1,1,1,2
3019,3,0,1,0,0,0,0,0,0
3020,3,1,2,2,1,1,1,0,1
3021,3,0,1,2,0,1,0,0,1
3022,3,2,2,2,2,1,2,2,2
3023,3,1,2,2,1,1,1,1,1
3024,3,1,0,2,1,1,0,1,1
3025,3,2,2,2,2,2,2,1,2
3026,3,1,1,1,1,1,1,1,2
3027,3,1,1,1,1,1,1,1,1
3028,3,1,2,2,0,2,2,1,2
3029,3,2,2,2,2,2,2,1,2
3030,3,0,1,1,0,0,0,0,1
3031,3,1,1,2,1,0,1,1,1
3032,3,1,2,2,1,1,1,1,2
3033,3,0,0,0,0,0,0,0,1
3034,3,2,2,2,1,2,2,1,2
3035,3,2,2,2,2,1,1,0,2
3036,3,0,1,1,0,0,1,0,1
3037,3,1,2,1,1,1,0,1,2
3038,3,2,2,1,2,2,1,2,2
3039,3,1,2,2,0,1,1,1,2
3040,3,1,1,1,1,1,0,1,1
3041,3,0,0,1,1,1,0,1,1
3042,3,2,2,2,2,1,2,1,2
3043,3,1,1,1,1,0,1,0,1
3044,3,1,2,2,1,1,1,1,2
3045,3,1,2,2,1,0,1,1,2
3046,3,2,2,1,2,2,2,2,2
3047,3,1,2,2,2,1,1,0,2
3048,3,0,1,0,0,1,0,0,1
3049,3,1,2,1,1,1,1,1,2
3050,3,2,2,2,1,1,2,2,2
3051,3,1,1,1,1,1,0,0,1
3052,3,0,1,0,0,0,1,0,0
3053,3,1,1,2,1,1,1,1,1
3054,3,1,2,1,2,1,1,1,2
3055,3,1,2,2,1,2,1,1,2
3056,3,0,0,0,0,1,0,0,1
3057,3,1,1,2,0,1,0,0,1
3058,3,1,1,1,1,1,1,0,1
3059,3,0,1,1,1,1,0,0,1
3060,3,0,0,1,0,0,0,1,1
3061,3,0,1,0,0,0,0,0,1
3062,3,1,2,1,2,1,1,2,1
3063,3,0,0,1,0,1,0,1,1
3064,3,0,0,0,1,0,0,0,1
3065,3,1,1,1,1,2,0,1,1
3066,3,1,1,2,0,0,1,1,1
3067,3,1,2,2,1,2,1,1,2
3068,3,1,1,1,1,1,0,0,1
3069,3,0,1,0,0,0,0,0,1
3070,3,2,2,2,2,1,2,1,2
3071,3,2,1,1,2,2,1,2,2
3072,3,1,1,2,1,2,1,0,1
3073,3,2,1,2,2,2,2,2,2
3074,3,2,2,1,2,1,2,1,2
3075,3,2,2,1,2,2,2,2,2
3076,3,1,2,1,0,0,1,1,1
3077,3,1,1,1,1,1,1,1,1
3078,3,2,2,2,2,1,1,1,2
3079,3,1,2,1,1,1,1,1,1
3080,3,2,2,2,2,2,2,1,2
3081,3,1,1,2,1,0,1,0,1
3082,3,2,2,1,2,2,1,1,2
3083,3,1,1,1,1,1,2,1,2
3084,3,2,2,2,1,1,2,1,2
3085,3,0,1,1,0,0,0,0,1
3086,3,1,1,2,1,2,1,1,2
3087,3,0,0,0,0,1,0,0,0
3088,3,1,1,2,1,1,1,1,1
3089,3,1,1,2,1,1,2,1,1
3090,3,2,1,2,1,2,1,2,2
3091,3,0,1,1,1,1,0,0,1
3092,3,2,2,2,2,2,1,2,2
3093,3,2,2,1,2,2,2,1,2
3094,3,1,2,2,1,2,1,1,2
3095,3,0,1,2,0,0,0,1,1
3096,3,2,2,2,2,2,2,1,2
3097,3,1,1,1,0,1,0,1,2
3098,3,1,1,1,2,1,2,1,1
3099,3,1,2,1,1,1,1,1,1
3100,3,1,1,1,1,1,1,1,2
3101,3,0,1,1,0,0,1,1,1
3102,3,1,1,1,1,0,1,2,2
3103,3,0,2,1,1,0,0,1,1
3104,3,0,1,0,0,0,0,1,1
3105,3,2,2,2,1,1,2,2,1
3106,3,1,1,1,1,1,1,0,2
3107,3,2,1,1,2,2,2,2,2
3108,3,2,2,2,2,2,1,1,2
3109,3,0,1,1,0,0,0,1,1
3110,3,1,2,1,1,1,2,1,2
3111,3,2,2,2,2,2,2,1,2
3112,3,0,1,1,1,0,0,0,0
3113,3,1,1,1,1,1,1,0,1
3114,3,2,2,2,2,2,2,1,1
3115,3,1,1,2,1,1,1,1,1
3116,3,1,1,2,1,1,2,0,2
3117,3,1,1,1,1,1,1,1,1
3118,3,2,2,1,2,2,2,1,2
3119,3,1,2,2,2,1,1,1,1
3120,3,1,2,1,1,1,0,1,1
3121,3,2,2,1,2,1,2,1,2
3122,3,2,1,2,1,1,2,1,2
3123,3,1,1,1,1,1,1,2,1
3124,3,0,1,1,0,0,0,0,1
3125,3,1,1,1,1,1,1,1,1
3126,3,1,1,2,1,0,1,1,1
3127,3,1,1,1,0,0,2,1,2
3128,3,1,2,1,2,1,1,1,1
3129,3,2,2,2,1,2,2,1,2
3130,3,1,1,1,1,1,1,2,2
3131,3,1,2,0,1,1,1,1,2
3132,3,2,2,2,2,2,1,2,2
3133,3,1,1,2,1,1,0,2,1
3134,3,2,2,2,2,1,1,2,2
3135,3,1,0,1,1,1,1,1,2
3136,3,0,1,1,0,0,0,1,1
3137,3,2,1,1,2,2,1,2,2
3138,3,1,1,2,1,1,1,1,1
3139,3,0,1,1,0,0,0,0,1
3140,3,2,2,2,2,2,2,2,2
3141,3,1,1,2,1,1,1,1,2
3142,3,0,1,1,0,0,0,1,0
3143,3,1,1,2,1,1,1,1,1
3144,3,2,1,2,1,2,2,2,2
3145,3,1,1,2,1,2,1,1,2
3146,3,2,2,2,2,1,2,1,2
3147,3,1,1,1,1,1,1,1,2
3148,3,2,2,1,2,1,2,2,2
3149,3,2,1,2,2,2,2,2,2
3150,3,1,1,2,1,1,1,0,2
3151,3,1,1,2,1,2,0,1,2
3152,3,2,1,2,2,2,1,1,2
3153,3,1,1,2,1,1,1,1,1
3154,3,1,2,2,2,1,1,0,2
3155,3,1,2,1,0,0,1,1,2
3156,3,2,2,2,1,2,1,1,2
3157,3,2,2,2,2,2,1,1,2
3158,3,0,1,1,0,0,0,0,1
3159,3,2,2,2,2,1,2,1,1
3160,3,1,1,1,0,2,1,1,1
3161,3,1,2,2,1,1,2,0,2
3162,3,0,2,2,0,1,1,1,1
3163,3,1,2,1,1,1,1,1,1
3164,3,1,1,1,1,1,1,1,1
3165,3,1,2,1,1,0,1,1,1
3166,3,1,2,1,1,2,1,0,2
3167,3,2,2,1,2,2,2,2,2
3168,3,0,1,1,0,0,0,0,0
3169,3,1,1,1,1,1,1,1,2
3170,3,1,2,1,1,1,1,1,2
3171,3,2,2,2,2,2,1,2,2
3172,3,2,1,2,1,2,2,2,2
3173,3,1,2,2,1,0,1,1,2
3174,3,0,1,0,0,1,0,0,1
3175,3,0,1,1,0,0,1,0,1
3176,3,0,1,0,0,0,1,0,0
3177,3,1,2,1,1,1,0,0,2
3178,3,0,1,0,0,0,0,0,1
3179,3,0,1,0,0,0,0,0,1
3180,3,2,1,2,1,1,2,1,1
3181,3,2,2,2,2,1,2,0,2
3182,3,0,1,0,0,0,0,0,0
3183,3,1,1,1,2,1,2,1,1
3184,3,2,2,2,1,1,1,2,2
3185,3,2,2,2,2,2,2,2,2
3186,3,1,2,1,1,0,2,0,1
3187,3,1,1,2,1,1,0,1,2
3188,3,1,2,2,1,0,0,1,1
3189,3,2,2,2,2,1,2,1,2
3190,3,0,2,1,1,0,0,0,1
3191,3,0,2,0,0,1,1,0,1
3192,3,0,1,2,0,1,1,0,1
3193,3,1,1,2,1,1,1,1,2
3194,3,2,1,1,2,2,1,1,1
3195,3,0,1,1,0,0,1,0,1
3196,3,1,1,1,1,1,1,1,1
3197,3,2,2,2,1,2,2,2,2
3198,3,1,2,0,1,1,1,1,0
3199,3,2,2,2,1,2,2,1,2
3200,3,1,2,1,1,2,1,1,2
3201,3,2,1,2,2,2,2,2,2
3202,3,0,0,1,0,0,0,1,1
3203,3,1,2,1,1,1,0,1,2
3204,3,0,1,2,0,1,1,0,1
3205,3,1,2,2,1,1,1,1,1
3206,3,1,1,2,1,2,1,0,2
3207,3,1,1,1,2,1,1,1,1
3208,3,2,1,2,2,1,2,2,1
3209,3,2,1,1,2,1,1,1,2
3210,3,0,1,1,0,1,0,0,1
3211,3,1,2,2,2,1,1,1,1
3212,3,0,1,1,0,0,0,0,1
3213,3,1,2,2,1,0,1,1,2
3214,3,0,1,1,0,0,0,0,0
3215,3,0,0,1,0,0,1,1,0
3216,3,1,1,2,1,1,0,2,1
3217,3,1,2,2,0,0,1,0,1
3218,3,2,2,2,2,1,1,2,2
3219,3,1,1,1,1,0,1,1,2
3220,3,2,2,1,2,1,2,2,2
3221,3,2,2,2,1,2,2,1,1
3222,3,2,2,1,2,2,2,1,2
3223,3,1,1,1,1,1,1,2,1
3224,3,1,1,2,0,1,1,0,1
3225,3,0,1,2,1,0,0,1,1
3226,3,1,1,1,1,1,1,1,1
3227,3,1,2,2,1,1,1,0,2
3228,3,2,2,1,2,1,1,0,1
3229,3,1,2,2,1,1,1,1,2
3230,3,1,1,1,1,1,2,1,1
3231,3,2,2,2,2,1,2,1,2
3232,3,2,2,1,2,2,2,1,2
3233,3,1,2,2,1,1,1,0,1
3234,3,0,1,0,0,0,0,1,1
3235,3,1,2,1,0,1,1,1,1
3236,3,2,2,2,2,2,1,1,2
3237,3,1,1,1,1,1,1,0,1
3238,3,1,2,2,1,1,1,1,2
3239,3,0,0,1,1,0,0,0,0
3240,3,2,2,1,1,2,2,2,1
3241,3,0,0,2,1,1,1,0,0
3242,3,0,1,2,0,0,0,1,1
3243,3,0,1,0,1,0,0,1,0
3244,3,1,2,1,1,0,1,0,1
3245,3,1,2,2,1,1,1,1,2
3246,3,2,2,2,1,2,2,2,2
3247,3,1,2,2,0,1,1,1,2
3248,3,1,1,2,2,1,1,1,1
3249,3,0,1,1,1,0,1,1,1
3250,3,2,2,2,2,2,1,1,2
3251,3,1,1,1,0,1,0,0,1
3252,3,1,1,1,1,0,1,1,2
3253,3,1,1,0,1,2,2,1,1
3254,3,2,2,1,2,1,2,1,2
3255,3,2,1,1,2,2,2,2,2
3256,3,0,1,1,0,0,0,0,1
3257,3,1,2,2,1,0,1,1,2
3258,3,1,1,1,0,1,1,0,1
3259,3,0,1,1,0,0,1,0,1
3260,3,1,2,1,1,0,1,0,1
3261,3,0,1,0,0,0,1,0,0
3262,3,1,1,1,1,0,1,0,2
3263,3,1,1,1,1,1,1,1,1
3264,3,0,1,1,0,1,0,0,0
3265,3,0,1,1,0,0,0,0,1
3266,3,1,1,1,1,1,1,0,1
3267,3,1,2,2,1,1,1,1,1
3268,3,1,0,1,1,1,2,0,1
3269,3,1,1,2,1,0,1,0,1
3270,3,1,1,2,1,2,1,1,1
3271,3,1,1,1,1,1,1,1,1
3272,3,1,1,2,1,1,2,1,1
3273,3,1,1,1,0,1,1,0,1
3274,3,2,2,2,2,1,2,2,2
3275,3,0,2,1,0,0,0,0,1
3276,3,2,2,2,1,2,1,2,2
3277,3,1,1,1,1,1,1,1,1
3278,3,0,0,1,0,0,0,0,0
3279,3,1,1,1,1,1,1,0,1
3280,3,0,0,1,0,0,0,1,1
3281,3,1,2,1,1,2,1,1,1
3282,3,1,1,1,1,0,1,1,2
3283,3,2,2,1,2,1,2,1,2
3284,3,1,1,2,1,1,2,1,2
3285,3,2,2,2,2,1,2,1,2
3286,3,2,1,1,2,1,2,2,1
3287,3,1,2,2,1,0,1,1,2
3288,3,2,1,2,2,1,2,1,1
3289,3,0,1,1,1,0,0,0,1
3290,3,2,2,2,1,2,2,2,2
3291,3,1,1,1,2,2,1,1,1
3292,3,2,2,2,2,2,1,2,2
3293,3,1,1,1,1,1,1,1,2
3294,3,1,2,1,1,1,1,1,1
3295,3,1,1,1,1,1,1,0,2
3296,3,1,1,1,1,1,0,1,1
3297,3,1,1,2,1,1,1,1,1
3298,3,0,0,1,0,0,0,1,1
3299,3,0,0,0,0,0,0,0,0
3300,3,1,1,1,1,1,1,2,2
3301,3,1,0,1,1,2,1,0,1
3302,3,2,2,2,2,2,2,1,2
3303,3,2,2,2,2,2,2,2,2
3304,3,2,2,1,1,1,1,1,2
3305,3,1,2,1,2,1,1,1,1
3306,3,1,2,1,1,1,1,1,2
3307,3,0,0,1,0,0,0,1,0
3308,3,2,2,2,2,2,2,2,2
3309,3,1,1,1,1,2,2,1,1
3310,3,2,2,1,2,1,1,1,2
3311,3,1,1,1,1,1,1,1,2
3312,3,0,0,2,0,0,0,0,1
3313,3,0,0,1,0,0,0,0,1
3314,3,0,1,1,0,0,0,1,1
3315,3,1,2,1,1,1,1,0,1
3316,3,1,1,1,0,1,1,1,1
3317,3,0,1,0,0,0,0,1,1
3318,3,2,1,1,2,1,2,2,1
3319,3,0,0,0,0,0,0,0,1
3320,3,1,2,0,1,1,1,1,1
3321,3,1,1,1,0,1,0,2,1
3322,3,2,2,2,2,1,1,1,2
3323,3,1,2,2,0,1,1,1,2
3324,3,0,0,1,0,0,0,0,0
3325,3,1,2,1,0,2,0,0,2
3326,3,1,0,2,1,1,0,1,1
3327,3,2,2,1,2,2,2,2,2
3328,3,2,1,2,1,2,1,2,2
3329,3,1,1,1,1,1,1,1,1
3330,3,2,2,1,2,2,2,2,2
3331,3,2,2,2,2,2,1,2,2
3332,3,1,0,1,1,2,1,1,1
3333,3,1,2,2,0,1,1,2,1
3334,3,1,1,1,1,0,1,1,1
3335,3,1,2,1,2,1,1,2,2
3336,3,2,2,2,1,2,1,1,2
3337,3,1,2,2,2,1,1,0,2
3338,3,1,2,1,1,1,1,1,2
3339,3,1,1,2,2,1,1,0,2
3340,3,2,2,2,2,2,2,1,2
3341,3,1,1,2,1,1,1,1,2
3342,3,2,2,2,2,2,2,2,2
3343,3,1,1,2,1,1,1,1,2
3344,3,1,2,1,1,1,1,1,2
3345,3,2,2,2,2,2,1,1,2
3346,3,2,2,1,2,2,2,2,2
3347,3,1,1,1,1,1,1,1,1
3348,3,2,2,2,2,2,2,1,2
3349,3,1,1,1,1,1,2,1,1
3350,3,2,2,2,2,2,2,1,2
3351,3,0,1,1,0,0,0,1,1
3352,3,1,2,1,1,1,1,1,1
3353,3,2,2,2,2,2,2,1,2
3354,3,1,1,2,1,1,1,1,2
3355,3,0,0,0,0,1,0,1,0
3356,3,2,2,2,2,2,1,1,2
3357,3,1,1,1,2,1,0,1,1
3358,3,0,1,1,0,0,0,2,1
3359,3,0,1,1,1,1,0,0,1
3360,3,1,1,2,1,2,1,1,1
3361,3,1,1,1,1,1,1,1,2
3362,3,1,1,2,2,1,1,1,1
3363,3,1,0,0,1,1,1,0,1
3364,3,1,1,2,1,0,1,1,1
3365,3,2,2,2,2,1,2,2,2
3366,3,1,1,2,1,1,1,1,1
3367,3,1,1,2,1,1,1,1,1
3368,3,2,2,2,2,2,1,1,2
3369,3,0,0,2,0,0,0,0,1
3370,3,0,1,1,0,0,0,0,1
3371,3,1,1,1,2,1,1,1,1
3372,3,1,2,1,2,1,1,1,2
